fulcrum_id,latitude,longitude,name_of_surveyor,date_of_survey,type_of_disaster,site_id,project,photos,photos_caption,photos_url,total_damage_rating,gps_pin,street_address_sub_thoroughfare,street_address_thoroughfare,street_address_suite,street_address_locality,street_address_sub_admin_area,street_address_admin_area,street_address_postal_code,street_address_country,street_address_full,building_use,building_use_other,number_of_stories,age_yrs,attached_garage,roof_shape,roof_shape_other,roof_cover_format,roof_cover_format_other,roof_cover_material,roof_cover_material_other,roof_framing,roof_framing_other,structural_wall,structural_wall_other,wall_covercladding,wall_covercladding_other,structure_elevated,height_above_grade,shuttersstorm_panels,hurricane_clips,damage_cause,damage_cause_other,roof_cover_dmg,roof_sheathing_dmg,roof_framing_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_framingstructure_dmg,windows_dmg,garage_door_dmg,patio_doors_dmg,entry_doors_dmg,structure_usable,notes,qc_id,qc_code,qc_notes
4f719598-4518-45c5-a0dd-39218a603efb,28.02422178,-97.04727494,Daan Liang,9/17/2017,Hurricane,HH-091717-S0016-DL,CMMI-1266418,"32938464-73e2-441d-8b34-84181edba3f0,8c2aa932-d15b-45e5-b4ec-5519945b5a78,3cafbc4e-cd9f-4465-a8cd-525f0f622d4c,4fbee58f-f9eb-461f-8897-c17d1c816f03,631ea5ea-cea1-4001-b04c-612e8e786294",",,,,",https://web.fulcrumapp.com/photos/view?photos=32938464-73e2-441d-8b34-84181edba3f0%2C8c2aa932-d15b-45e5-b4ec-5519945b5a78%2C3cafbc4e-cd9f-4465-a8cd-525f0f622d4c%2C4fbee58f-f9eb-461f-8897-c17d1c816f03%2C631ea5ea-cea1-4001-b04c-612e8e786294,1=Minor,,322,Navigation Cir,,Rockport,Aransas,TX,78382,US,322 Navigation Cir Rockport Aransas TX 78382 US,Business,,2,,no,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Hardie Board Siding,,no,,no,n/a,Wind,,15%,0%,0%,25%,0%,0%,0%,n/a,no,no,yes,n/a,BW,2a,Updated construction and damage information. No age available
f950875d-ed03-4163-9fc6-8cec84e9f8ff,28.045395,-97.035949,Steve Cai,9/17/2017,Hurricane,HH-091717-S0015-SC,CMMI-1266418,"77175c0a-f228-42c5-b5cf-362f7e21578a,7b88639e-90d2-4dce-9402-540943e0de89",",",https://web.fulcrumapp.com/photos/view?photos=77175c0a-f228-42c5-b5cf-362f7e21578a%2C7b88639e-90d2-4dce-9402-540943e0de89,4=Total,,1809,Hillcrest Dr,,Rockport,Aransas,TX,78382,US,1809 Hillcrest Dr Rockport Aransas TX 78382 US,Multi-Family,,2,35,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Brick Veneer,,no,,no,n/a,Wind,,100%,100%,75%,50%,0%,0%,0%,n/a,n/a,no,no,All roof is gone,BW,2a,Updated damage and construction information
48e709e1-f49e-4ea2-a835-a508a255c287,28.04541324,-97.03461969,Daan Liang,9/17/2017,Hurricane,HH-091717-S0017-DL,CMMI-1266418,"6b95239d-31fe-4878-a974-1701c35b9242,7872e1f9-ed82-4052-8d99-c51803fb71a3,5bb340b7-63bc-415d-add8-20b16a1da40a,4609ad4c-c665-4d1c-9010-a7154bd49d22,492e5383-5ac9-4683-9c20-a15f1d4ddda6,1f5fdba6-6b69-4118-a47d-ebcb40e4a805,2b11613f-7fc8-4070-ad69-018ef547ce47,56848b76-7df3-4e78-9c0d-f8fe56c64141",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=6b95239d-31fe-4878-a974-1701c35b9242%2C7872e1f9-ed82-4052-8d99-c51803fb71a3%2C5bb340b7-63bc-415d-add8-20b16a1da40a%2C4609ad4c-c665-4d1c-9010-a7154bd49d22%2C492e5383-5ac9-4683-9c20-a15f1d4ddda6%2C1f5fdba6-6b69-4118-a47d-ebcb40e4a805%2C2b11613f-7fc8-4070-ad69-018ef547ce47%2C56848b76-7df3-4e78-9c0d-f8fe56c64141,3=Severe,,1809,Broadway St,,Rockport,Aransas,TX,78382,US,1809 Broadway St Rockport Aransas TX 78382 US,Hotel,,2,11,no,Gable,,Shingles,,Asphalt,,Wood,,LB Masonry,,Brick Veneer,,no,,no,no,Wind,,100%,100%,100%,50%,0%,0%,0%,n/a,n/a,yes,no,n/a,BW,2a,Updated damage construction information
ee31e46e-3028-4353-841a-87442cd50b09,28.044969,-97.035177,Steve Cai,9/17/2017,Hurricane,HH-091717-S0016-SC,CMMI-1266418,"a526ac9d-9567-491a-ab5c-a2daf1ba9e42,22e2a7c1-299e-4461-8bad-69d51b570f3d,d86588a8-2c7a-4ff5-9c59-c8deb91e070e,aff6e2a1-ce10-4b9f-96af-22fb8c17c921",",,,",https://web.fulcrumapp.com/photos/view?photos=a526ac9d-9567-491a-ab5c-a2daf1ba9e42%2C22e2a7c1-299e-4461-8bad-69d51b570f3d%2Cd86588a8-2c7a-4ff5-9c59-c8deb91e070e%2Caff6e2a1-ce10-4b9f-96af-22fb8c17c921,3=Severe,,1801,Broadway St,,Rockport,Aransas,TX,78382,US,1801 Broadway St Rockport Aransas TX 78382 US,Multi-Family,,2,11,no,Flat,,Panels,,Metal,,Wood,,Wood Frame,,Vinyl Siding,,no,,no,n/a,Wind,,50%,50%,25%,25%,25%,0%,25%,no,no,no,no,n/a,BW,2a,Updated construction and damage information
24737eb0-07c2-4443-b058-61fc29900a9c,28.044609,-97.035799,Steve Cai,9/17/2017,Hurricane,HH-091717-S0017-SC,CMMI-1266418,65fdb38e-ac13-4e07-aa09-811571aca147,,https://web.fulcrumapp.com/photos/view?photos=65fdb38e-ac13-4e07-aa09-811571aca147,1=Minor,,1801,Broadway St,,Rockport,Aransas,TX,78382,US,1801 Broadway St Rockport Aransas TX 78382 US,Single Family,,1,11,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,n/a,no,no,yes,n/a,BW,2a,"Updated construction information, damage, address"
f5a1cd95-75a3-43ba-97d9-d47833329acb,28.04542309,-97.03580045,Daan Liang,9/17/2017,Hurricane,HH-091717-S0018-DL,CMMI-1266418,"9705dcfa-2358-4d6e-8c4b-d82e4c703e67,6ab306e7-1b35-4451-9501-e03524809da5,1a7c50aa-c80e-4956-91a6-115aa30ac664,6f869a2a-e19d-4208-bd68-4f6065e9d862,c431fb0c-529d-409f-8f13-6af61baaa4a9,7b5bd882-a091-4654-9f66-5009abc90756,2a3b8e71-e027-4f8f-a7a3-ec7f5b8dd70e,4af231d1-d13f-45f5-951c-7638ae29e7f1,138d1a2b-7865-4799-bf6c-55714cda1ecc,0bf65bba-2a44-46e4-ac47-ac5cf3ecceda,93ff291e-1ac0-4858-aa84-5c54ef32ce6c,02708b3d-06ba-437b-a688-114dd27aeb0d",",,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=9705dcfa-2358-4d6e-8c4b-d82e4c703e67%2C6ab306e7-1b35-4451-9501-e03524809da5%2C1a7c50aa-c80e-4956-91a6-115aa30ac664%2C6f869a2a-e19d-4208-bd68-4f6065e9d862%2Cc431fb0c-529d-409f-8f13-6af61baaa4a9%2C7b5bd882-a091-4654-9f66-5009abc90756%2C2a3b8e71-e027-4f8f-a7a3-ec7f5b8dd70e%2C4af231d1-d13f-45f5-951c-7638ae29e7f1%2C138d1a2b-7865-4799-bf6c-55714cda1ecc%2C0bf65bba-2a44-46e4-ac47-ac5cf3ecceda%2C93ff291e-1ac0-4858-aa84-5c54ef32ce6c%2C02708b3d-06ba-437b-a688-114dd27aeb0d,3=Severe,,1809,Hillcrest Dr,,Rockport,Aransas,TX,78382,US,1809 Hillcrest Dr Rockport Aransas TX 78382 US,Business,,1,35,yes,Gable,,Shingles,,Asphalt,,Wood,,LB Masonry,,Stucco,,yes,12,no,no,Wind,,75%,75%,75%,25%,25%,25%,0%,yes,no,no,no,Unit 504a,BW,2a,Confirmed construction and damage information
e302fbab-fdb7-420f-a9c4-d26912fae79e,28.04535277,-97.03652096,Daan Liang,9/17/2017,Hurricane,HH-MMDDYY-S0019-DL,CMMI-1266418,"8aad8644-537f-42e1-b081-35c16f819fca,be2b1a18-90b9-47d8-afdd-01012199fe66,f802df43-9c0f-4683-b68c-18a0bc526630,8c276b11-cbcf-4e96-932a-d7ef3468b2b5,cfe8a1dc-22fa-443a-bb6f-461122aadd92,e95e5ccc-db5a-4173-9f51-51e747c4eb34",",,,,,",https://web.fulcrumapp.com/photos/view?photos=8aad8644-537f-42e1-b081-35c16f819fca%2Cbe2b1a18-90b9-47d8-afdd-01012199fe66%2Cf802df43-9c0f-4683-b68c-18a0bc526630%2C8c276b11-cbcf-4e96-932a-d7ef3468b2b5%2Ccfe8a1dc-22fa-443a-bb6f-461122aadd92%2Ce95e5ccc-db5a-4173-9f51-51e747c4eb34,2=Moderate,,1801,Hillcrest Dr,,Rockport,Aransas,TX,78382,US,1801 Hillcrest Dr Rockport Aransas TX 78382 US,Hotel,,1,32,yes,Gable,,Shingles,,Asphalt,,Wood,,LB Masonry,,Stucco,,yes,12,no,no,Wind,,25%,25%,0%,0%,0%,0%,0%,no,n/a,no,yes,Unit 404,BW,2a,Updated damage level from Minor to Moderate
82611516-5bd4-403a-bcb8-b1c6d18574b1,28.06183528,-97.04977577,Daan Liang,9/17/2017,Hurricane,HH-091717-S0020-DL,CMMI-1266418,"dd2fa6b9-a57f-49f2-8259-57d3bd4fa6a3,5a0044d7-bf47-46a2-a58c-6452f0c68513,754911da-8699-4e95-be39-3567ce2bfcd2,f496a883-5532-406a-9aca-29a32223eba9,0a475543-bc06-483c-905f-9469100fd8c4,50d9dee2-8203-4ebe-be2a-9969984efe97,c4aed268-3f22-4600-a5be-fc00d84ca8e4",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=dd2fa6b9-a57f-49f2-8259-57d3bd4fa6a3%2C5a0044d7-bf47-46a2-a58c-6452f0c68513%2C754911da-8699-4e95-be39-3567ce2bfcd2%2Cf496a883-5532-406a-9aca-29a32223eba9%2C0a475543-bc06-483c-905f-9469100fd8c4%2C50d9dee2-8203-4ebe-be2a-9969984efe97%2Cc4aed268-3f22-4600-a5be-fc00d84ca8e4,4=Total,,1401,FM 3036,,Fulton,Aransas,TX,78382,US,1401 FM 3036 Fulton Aransas TX 78382 US,,Tower ,1,,yes,Flat,,Continuous Surface,,Asphalt,,Wood,,LB Masonry,,Stucco,,,,,,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,yes,no,n/a,BW,2a,Updated construction and damage information. No age available
f08d6577-4b1f-4ee3-b2a6-e02dfd145f01,28.06191084,-97.04925542,Steve Cai,9/17/2017,Hurricane,HH-091717-S0017-SC,CMMI-1266418,"4e125956-7ebb-4eaa-a3e3-2cd625b4fc97,053523b5-f8dd-4a09-960c-180da4b4dea0,0c9b5501-edd9-43b3-8889-bc683d7f2941,1dd2abf3-6d4a-4fe4-b6c6-a8ff2efe65b5,fc21a249-01f8-4111-8bbd-14b4a8cc628e",",,,,",https://web.fulcrumapp.com/photos/view?photos=4e125956-7ebb-4eaa-a3e3-2cd625b4fc97%2C053523b5-f8dd-4a09-960c-180da4b4dea0%2C0c9b5501-edd9-43b3-8889-bc683d7f2941%2C1dd2abf3-6d4a-4fe4-b6c6-a8ff2efe65b5%2Cfc21a249-01f8-4111-8bbd-14b4a8cc628e,4=Total,,1401,FM 3036,,Fulton,Aransas,TX,78382,US,1401 FM 3036 Fulton Aransas TX 78382 US,,DOT facility ,1,,yes,Flat,,Continuous Surface,,Asphalt,,,Concrete ,LB Masonry,,,,no,,no,n/a,Wind,Falling tower damage walls,75%,75%,75%,25%,25%,25%,25%,yes,n/a,no,no,Tower and garage doorfailure caused wall failure,BW,2a,Updated construction and damage information
fc9ca08e-1f17-4d34-ad28-0577d6d165f5,28.64069716,-96.61324444,Alex Taflanidis,9/8/2017,Hurricane,HH-090917-S0002-AT,CMMI-1266418,"635be119-aef6-4675-8462-93c1e25c03c5,9934ffbb-b6e8-4f56-81e0-1d63779ac017,51ca98d6-247c-492d-9432-85f59bc69435,b8219dff-eac7-4b71-8ac3-6705987045eb,c253c514-71fa-4fcd-829a-8b246d0e8074",",,,,",https://web.fulcrumapp.com/photos/view?photos=635be119-aef6-4675-8462-93c1e25c03c5%2C9934ffbb-b6e8-4f56-81e0-1d63779ac017%2C51ca98d6-247c-492d-9432-85f59bc69435%2Cb8219dff-eac7-4b71-8ac3-6705987045eb%2Cc253c514-71fa-4fcd-829a-8b246d0e8074,2=Moderate,,2629,State Highway 35 N,,Port Lavaca,Calhoun,TX,77979,US,2629 State Highway 35 N Port Lavaca Calhoun TX 77979 US,Hotel,,4,,yes,Complex,,Shingles,,Asphalt,,Structural Steel,,Concrete,,Stucco,,no,,no,n/a,Surge,,0%,0%,0%,50%,50%,0%,0%,yes,no,no,yes,"New hotel, damage by surge/waves. 1.8 meters to floor and probably 20-30 inches more based on inspection of interior",BW,2a,Updated construction and damage information
edb4892c-ac46-4775-9d0a-5d85d9dc3182,28.034691,-97.025717,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0036-TK,CMMI-1266418,"ad22d285-ce5e-4165-a221-2de64163bc61,2228758b-c20b-4ab1-bf19-1fab01c5666a",",",https://web.fulcrumapp.com/photos/view?photos=ad22d285-ce5e-4165-a221-2de64163bc61%2C2228758b-c20b-4ab1-bf19-1fab01c5666a,0=No Damage,36,2,Blue Heron Dr.,,Rockport,,TX,78382,,2 Blue Heron Dr. Rockport TX 78382,Single Family,,2,5,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"Updated address and GPS pin, completed damage assessment, confirmed construction information"
118a1324-5b85-4670-b838-cfdfc51162a1,28.034625,-97.025942,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0037-TK,CMMI-1266418,"8c40d1b1-ea17-4fec-9704-376e56fd9d4e,2e7122a7-35f2-440c-b756-f3c6eabea93f",",",https://web.fulcrumapp.com/photos/view?photos=8c40d1b1-ea17-4fec-9704-376e56fd9d4e%2C2e7122a7-35f2-440c-b756-f3c6eabea93f,1=Minor,37,4,Blue Heron Dr.,,Rockport,,TX,78382,,4 Blue Heron Dr. Rockport TX 78382,Single Family,,2,37,yes,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,yes,yes,yes,n/a,BW,2a,"updated address and GPS pin, completed damage assessment, confirmed construction information"
098770ed-9d5b-4965-aed3-4ffda5391bf0,28.03455,-97.026202,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0038-TK,CMMI-1266418,"fea8f2a1-9b41-4904-a461-0b233cdca272,eae38b4b-722b-4a10-b75a-c7a3b0f8923e",",",https://web.fulcrumapp.com/photos/view?photos=fea8f2a1-9b41-4904-a461-0b233cdca272%2Ceae38b4b-722b-4a10-b75a-c7a3b0f8923e,1=Minor,38,6,Blue Heron Dr.,,Rockport,,TX,78382,,6 Blue Heron Dr. Rockport TX 78382,Single Family,,2,42,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,yes,n/a,yes,yes,n/a,BW,2a,"updated address and GPS pin, completed damage assessment, completed construction info"
4c3d4e8a-d678-4016-89d9-30403a5f8638,28.034502,-97.026471,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0039-TK,CMMI-1266418,"f40eb068-ac32-4652-a4e1-ca74f9cc8565,9e400ebd-84c9-45d8-b15c-97da3863dea6",",",https://web.fulcrumapp.com/photos/view?photos=f40eb068-ac32-4652-a4e1-ca74f9cc8565%2C9e400ebd-84c9-45d8-b15c-97da3863dea6,0=No Damage,39,8,Blue Heron Dr.,,Rockport,,TX,78382,,8 Blue Heron Dr. Rockport TX 78382,Single Family,,2,37,yes,Hip,,Shingles,,Metal,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"Updated address and GPS pin, completed damage assessment, completed construction info"
a425227c-5719-4c00-87af-36afa9ee5e16,28.034471,-97.026728,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0040-TK,CMMI-1266418,3b5da796-fe8e-46b0-ac19-ade98a63083b,,https://web.fulcrumapp.com/photos/view?photos=3b5da796-fe8e-46b0-ac19-ade98a63083b,1=Minor,40,10,Blue Heron Dr.,,Rockport,,TX,78382,,10 Blue Heron Dr. Rockport TX 78382,Single Family,,2,41,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,yes,n/a,yes,yes,n/a,BW,2a,"Updated address and GPS pin, completed damage assessment, completed construction information"
8a6d17da-b2b7-475f-8aa6-c39c0d67d7bc,28.034464,-97.02696,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0041-TK,CMMI-1266418,"a48ed3d1-c183-47f0-ab4f-aeaf8dec209a,7b18d765-284e-4f5c-9222-87b26bea494b",",",https://web.fulcrumapp.com/photos/view?photos=a48ed3d1-c183-47f0-ab4f-aeaf8dec209a%2C7b18d765-284e-4f5c-9222-87b26bea494b,1=Minor,41,12,Blue Heron Dr,,Rockport,,TX,78382,,12 Blue Heron Dr Rockport TX 78382,Single Family,,2,36,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,yes,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction information"
98d0636f-9575-4cf7-8248-706d22ca635f,28.034464,-97.02722,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0042-TK,CMMI-1266418,"641bd9a0-851a-493b-8a5e-746633be8cdd,a50af26a-55cd-4484-ad19-266244d4731f",",",https://web.fulcrumapp.com/photos/view?photos=641bd9a0-851a-493b-8a5e-746633be8cdd%2Ca50af26a-55cd-4484-ad19-266244d4731f,0=No Damage,42,14,Blue Heron Dr,,Rockport,,TX,78382,,14 Blue Heron Dr Rockport TX 78382,Single Family,,2,44,yes,Hip,,Panels,,Metal,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction info"
bdda4dbe-7b53-45ea-8bea-8bcfd7ecf572,28.034441,-97.027459,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0043-TK,CMMI-1266418,"6b08c7f7-05b8-427b-88fa-ee35b5324393,c2ec9e52-0ebd-40aa-8b13-c95d0e09c4eb",",",https://web.fulcrumapp.com/photos/view?photos=6b08c7f7-05b8-427b-88fa-ee35b5324393%2Cc2ec9e52-0ebd-40aa-8b13-c95d0e09c4eb,1=Minor,43,16,Blue Heron Dr,,Rockport,,TX,78382,,16 Blue Heron Dr Rockport TX 78382,Single Family,,2,34,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction info"
01d4d496-75b1-494f-a230-1cc7345f6dda,28.034393,-97.027694,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0044-TK,CMMI-1266418,"6a363963-b2ab-4271-b633-c86d6d590acb,e1333b2e-c280-489e-9612-613b0e1bb18b",",",https://web.fulcrumapp.com/photos/view?photos=6a363963-b2ab-4271-b633-c86d6d590acb%2Ce1333b2e-c280-489e-9612-613b0e1bb18b,0=No Damage,44,18,Blue Heron Dr,,Rockport,,TX,78382,,18 Blue Heron Dr Rockport TX 78382,Single Family,,2,40,yes,Gable,,Panels,,Metal,,Wood,,Wood Frame,,Wood Siding,,no,,yes,n/a,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction information"
c9c96f7a-ca82-44c3-80c4-a0bdc4337283,28.034322,-97.027944,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0046-TK,CMMI-1266418,"0c48208c-182f-4324-b55b-4ec36a1a1ab3,af4a3b5c-d1d5-4a61-b0ea-bf8719ee483b",",",https://web.fulcrumapp.com/photos/view?photos=0c48208c-182f-4324-b55b-4ec36a1a1ab3%2Caf4a3b5c-d1d5-4a61-b0ea-bf8719ee483b,1=Minor,45,20,Blue Heron Dr,,Rockport,,TX,78382,,20 Blue Heron Dr Rockport TX 78382,Single Family,,1,40,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,10,yes,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction information"
eedb828d-e848-424e-bd24-d715c23fa1c9,28.034128,-97.028363,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0047-TK,CMMI-1266418,"f2f138da-055a-4771-a939-43d778f0afc2,96f76c18-93f1-4a8a-9cb5-0577a0ce2ac3",",",https://web.fulcrumapp.com/photos/view?photos=f2f138da-055a-4771-a939-43d778f0afc2%2C96f76c18-93f1-4a8a-9cb5-0577a0ce2ac3,0=No Damage,46,24,Blue Heron Dr,,Rockport,,TX,78382,,24 Blue Heron Dr Rockport TX 78382,Single Family,,2,34,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,yes,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction information"
6c54b433-0a2b-49c7-862b-39b0e30d0579,28.034008,-97.028599,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0050-TK,CMMI-1266418,"758007fb-5da0-4d49-9f1f-66145e0c88aa,3d6d460b-54fb-4adc-bbb4-de18ba8652f2",",",https://web.fulcrumapp.com/photos/view?photos=758007fb-5da0-4d49-9f1f-66145e0c88aa%2C3d6d460b-54fb-4adc-bbb4-de18ba8652f2,1=Minor,47,26,Blue Heron Dr,,Rockport,,TX,78382,,26 Blue Heron Dr Rockport TX 78382,Single Family,,1,40,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, confirmed construction information"
6b239edd-fa74-459f-af09-eb1a15bf8bfa,28.033882,-97.028792,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0051-TK,CMMI-1266418,"ecb0821b-d438-4cb7-9b31-b692fe510804,449d69a6-03dc-4e91-9231-7f3cd8b25811",",",https://web.fulcrumapp.com/photos/view?photos=ecb0821b-d438-4cb7-9b31-b692fe510804%2C449d69a6-03dc-4e91-9231-7f3cd8b25811,0=No Damage,48,28,Blue Heron Dr,,Rockport,,TX,78382,,28 Blue Heron Dr Rockport TX 78382,Single Family,,2,43,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction info"
b0dc38fe-0ec5-43db-aef6-280a76444903,28.033771,-97.028974,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0052-TK,CMMI-1266418,"a1487fe0-c60b-40c0-abe4-6ac4dffbba6a,8991ea90-85db-4b94-b0c6-231aae6bd6da",",",https://web.fulcrumapp.com/photos/view?photos=a1487fe0-c60b-40c0-abe4-6ac4dffbba6a%2C8991ea90-85db-4b94-b0c6-231aae6bd6da,0=No Damage,49,30,Blue Heron Dr,,Rockport,,TX,78382,,30 Blue Heron Dr Rockport TX 78382,Single Family,,2,41,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction information"
a250f32e-5c24-4ff9-817c-61864a14b611,28.033625,-97.029199,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0053-TK,CMMI-1266418,"7dc12bc1-7493-4366-8a8c-e5a860a6f452,7af17717-1b06-4ff9-b917-628ff6366f33",",",https://web.fulcrumapp.com/photos/view?photos=7dc12bc1-7493-4366-8a8c-e5a860a6f452%2C7af17717-1b06-4ff9-b917-628ff6366f33,0=No Damage,50,32,Blue Heron Dr,,Rockport,,TX,78382,,32 Blue Heron Dr Rockport TX 78382,Single Family,,2,38,yes,Hip,,Tiles,,LW Concrete,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction info"
7401e4d4-1fb6-444a-8957-97d2311598f2,28.033513,-97.029403,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0054-TK,CMMI-1266418,"7930c6aa-0311-4097-93ec-eaadf252dadb,439945e3-aa3c-41ef-9247-cd87fc7891b2",",",https://web.fulcrumapp.com/photos/view?photos=7930c6aa-0311-4097-93ec-eaadf252dadb%2C439945e3-aa3c-41ef-9247-cd87fc7891b2,0=No Damage,51,34,Blue Heron Dr,,Rockport,,TX,78382,,34 Blue Heron Dr Rockport TX 78382,Single Family,,2,24,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction information"
700e05eb-f999-433f-a53e-ee81af6e100f,28.033406,-97.02961,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0055-TK,CMMI-1266418,"297f65bd-1dbf-4d85-9a06-170a26af3de1,c18bb269-aa82-420d-8ca4-4f25d9df4caa",",",https://web.fulcrumapp.com/photos/view?photos=297f65bd-1dbf-4d85-9a06-170a26af3de1%2Cc18bb269-aa82-420d-8ca4-4f25d9df4caa,0=No Damage,52,36,Blue Heron Dr,,Rockport,,TX,78382,,36 Blue Heron Dr Rockport TX 78382,Single Family,,2,23,yes,Flat,,Continuous Surface,,LW Concrete,,Wood,,Wood Frame,,Stucco,,no,,no,n/a,,,0%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, updated construction information"
654644a4-81a8-4540-907f-89808f919723,28.033353,-97.029883,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0056-TK,CMMI-1266418,"323e66d1-1eb1-482f-b913-eb6328644cff,c93c4ae6-1819-4640-8dae-95ed409bba63",",",https://web.fulcrumapp.com/photos/view?photos=323e66d1-1eb1-482f-b913-eb6328644cff%2Cc93c4ae6-1819-4640-8dae-95ed409bba63,1=Minor,53,38,Blue Heron Dr,,Rockport,,TX,78382,,38 Blue Heron Dr Rockport TX 78382,Single Family,,2,21,yes,Complex,,Tiles,,Clay,,Wood,,Wood Frame,,Stucco,,no,,yes,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,"updated address, completed damage assessment, completed construction information"
